"","Element ID","/Layer_1/Native&Riparian Veg. Net Gain from Land Expansion (+)(AF/year)"
"16581",16581,-2.08573648239743
"16582",16582,0
"16583",16583,0.276997607888207
"16584",16584,-1.05598915270985
"16585",16585,0.0265461615771612
"16586",16586,0.138746232171348
"16587",16587,-1.21307156879706
"16588",16588,-1.35213991638324
"16589",16589,-1.44838655165891
"16590",16590,-1.12923541434575
"16591",16591,-0.290207033065973
"16592",16592,0.318639636219042
"16593",16593,-0.353165515635014
"16594",16594,1.30661305789082
"16595",16595,-0.738115263549707
"16596",16596,4.56753429841946
"16597",16597,4.48794298085922
"16598",16598,4.86766120903277
"16599",16599,2.54939185004997
"16600",16600,6.2869477326778
"16601",16601,0
"16602",16602,0
"16603",16603,0
"16604",16604,-1.14219510632158
"16605",16605,-1.7819435331945
"16606",16606,-1.36093976513539
"16607",16607,-1.05159808833902
"16608",16608,0
"16609",16609,0
"16610",16610,0
"16611",16611,0
"16612",16612,-0.748081929305714
"16613",16613,0
"16614",16614,-0.871018948310855
"16615",16615,-0.000132356732228436
"16616",16616,3.38964990346884e-05
"16617",16617,0.000177494141018431
"16618",16618,0.00105270058479343
"16619",16619,0.000189310809485298
"16620",16620,0.00028375091281608
"16621",16621,0.000277380602823402
"16622",16622,0.000181635912243972
"16623",16623,0.000491811200435665
"16624",16624,0.000904525588005426
"16625",16625,0.000353411281859111
"16626",16626,0.000130169689076127
"16627",16627,0.000647321229824274
"16628",16628,6.76799287297516e-05
"16629",16629,0.000181824313656159
"16630",16630,0.000415372439145523
"16631",16631,0.000551020870066561
"16632",16632,-2.2307559753756e-05
"16633",16633,0.000673107120901102
"16634",16634,0
"16635",16635,7.12936191347921e-06
"16636",16636,0
"16637",16637,5.01279149262664e-05
"16638",16638,0
"16639",16639,0.000899934278782868
"16640",16640,0.458359096814289
"16641",16641,-0.0118065663641984
"16642",16642,0.227490450619764
"16643",16643,0.215179650838919
"16644",16644,0.385784428674353
"16645",16645,0.302379449114048
"16646",16646,0.0987625518554312
"16647",16647,0.0836368873120231
"16648",16648,0.0344285649895742
"16649",16649,0.00393459485465203
"16650",16650,2.22012236299577e-05
"16651",16651,1.61904117153269e-05
"16652",16652,4.06405702385186e-05
"16653",16653,-0.000290920414966322
"16654",16654,1.84964160691299e-05
"16655",16655,0.000178287921969621
"16656",16656,0.000735503125512821
"16657",16657,7.71539965500893e-05
"16658",16658,0
"16659",16659,0.00015994619945211
"16660",16660,0.00118781340934185
"16661",16661,0.0039352770407321
"16662",16662,0.0164998868105289
"16663",16663,0.00021874099197904
"16664",16664,0.0300401805431114
"16665",16665,0.0103013760602635
"16666",16666,0.0478027856121881
"16667",16667,0.0968652173573474
"16668",16668,0.41224460151829
"16669",16669,0.0378229709459411
"16670",16670,0.0499705826230475
"16671",16671,-1.05940832405578
"16672",16672,0
"16673",16673,0
"16674",16674,0.754994910171332
"16675",16675,0.913167917524044
"16676",16676,-0.318906185329816
"16677",16677,0.0617489120606977
"16678",16678,0.0181504820904947
"16679",16679,0.219959829057358
"16680",16680,0.0051056038602813
"16681",16681,0.446915226511058
"16682",16682,-0.300925244429999
"16683",16683,-0.855404609559763
"16684",16684,-0.363848388091778
"16685",16685,-0.613566053185595
"16686",16686,0.194936403526246
"16687",16687,-1.21334223037269
"16688",16688,0.0648121646517376
"16689",16689,-0.564762892419542
"16690",16690,0
"16691",16691,0
"16692",16692,0
"16693",16693,0
"16694",16694,0
"16695",16695,0
"16696",16696,0
"16697",16697,0
"16698",16698,0
"16699",16699,-1.02100707766979
"16700",16700,0.160581512737637
"16701",16701,-1.6187171711935
"16702",16702,0.185420400994045
"16703",16703,0.238983939286264
"16704",16704,0.793907664327833
"16705",16705,0.300828701417495
"16706",16706,-4.17297377983428
"16707",16707,-2.41398166794169
"16708",16708,0.53383981068927
"16709",16709,-2.49930452145285
"16710",16710,-4.95489496356404
"16711",16711,-0.192727185632404
"16712",16712,0.979740627234406
"16713",16713,-0.226575638704319
"16714",16714,5.30602499688029
"16715",16715,5.90099618611872
"16716",16716,8.63585055235593
"16717",16717,0
"16718",16718,0
"16719",16719,0
"16720",16720,-1.20505528651187
"16721",16721,0
"16722",16722,-2.01279992740688
"16723",16723,0
"16724",16724,-2.24063216230519
"16725",16725,-1.9282952108713
"16726",16726,-9.44144227571947e-05
"16727",16727,5.87835435592702e-05
"16728",16728,0
"16729",16729,0
"16730",16730,2.62435741025438e-06
"16731",16731,-7.21445302069517e-08
"16732",16732,-0.593097744397956
"16733",16733,1.61323258768936e-05
"16734",16734,0.000105174140287908
"16735",16735,4.54379437712487e-05
"16736",16736,-6.32021274790805e-06
"16737",16737,-0.000265630325630094
"16738",16738,0.00146608375077235
"16739",16739,-6.94212192844503e-05
"16740",16740,5.56752162940627e-06
"16741",16741,0
"16742",16742,3.07734524447052e-05
"16743",16743,4.19294087318213e-05
"16744",16744,0.000108315236216349
"16745",16745,5.7984954620418e-05
"16746",16746,0.000137944739011548
"16747",16747,0.000256066488378994
"16748",16748,0.000185014783113366
"16749",16749,0.000265311533306199
"16750",16750,8.18915825056728e-07
"16751",16751,4.01087772641507e-05
"16752",16752,-7.40983418611436e-05
"16753",16753,1.48331018876356e-05
"16754",16754,6.28273197797016e-05
"16755",16755,0.178908187813157
"16756",16756,0.0390731133783588
"16757",16757,0.0485591825496648
"16758",16758,0.327589891301892
"16759",16759,0.0360985423782809
"16760",16760,0.244271920213495
"16761",16761,0.163931414084192
"16762",16762,0.162277098519053
"16763",16763,0.0391156331060734
"16764",16764,0.932847163160635
"16765",16765,0.111759575224838
"16766",16766,0.000327322913791922
"16767",16767,0.254531746211825
"16768",16768,0.0281947917527618
"16769",16769,-0.687420903724763
"16770",16770,0.634600294614233
"16771",16771,0.162429567674368
"16772",16772,0.619524908140166
"16773",16773,0.215809990456658
"16774",16774,-1.547500580445
"16775",16775,0.118497733453733
"16776",16776,0.0435050615475627
"16777",16777,0.016628461793054
"16778",16778,0.0436700196718811
"16779",16779,0.00851184298467929
"16780",16780,-7.95312636238582e-05
"16781",16781,0.015680940371672
"16782",16782,0.000536191819733462
"16783",16783,0.000662760679252446
"16784",16784,-1.213659967787e-06
"16785",16785,0
"16786",16786,0.0177101486357507
"16787",16787,0.0189148756202852
"16788",16788,0.0520905162346848
"16789",16789,0.00470181221672447
"16790",16790,0.0656646935302116
"16791",16791,-0.04108466069384
"16792",16792,0.0404656688366648
"16793",16793,-0.966621789445831
"16794",16794,-1.02034519287737
"16795",16795,-1.33996241720422
"16796",16796,-1.09808468587202
"16797",16797,0
"16798",16798,0
"16799",16799,0.159452606561852
"16800",16800,-0.637139298759344
"16801",16801,0.101882857989744
"16802",16802,0.144222698015751
"16803",16803,-1.05953699890344
"16804",16804,-1.35185323218786
"16805",16805,0
"16806",16806,0
"16807",16807,0
"16808",16808,-2.33115721988911
"16809",16809,-2.43814897550405
"16810",16810,-2.24385998575546
"16811",16811,-2.64828840639757
"16812",16812,0.296980933256989
"16813",16813,-2.37112017417823
"16814",16814,0.193350982023393
"16815",16815,0.501037540328152
"16816",16816,0.620579466452955
"16817",16817,0.58169043546504
"16818",16818,0.318305354049609
"16819",16819,0.331745570626125
"16820",16820,0.188934388350514
"16821",16821,1.04898927170062
"16822",16822,-2.28132947622871
"16823",16823,-4.39224146141809
"16824",16824,-1.7492878839914
"16825",16825,0.38824731545185
"16826",16826,1.87811665399627
"16827",16827,1.39192442297243
"16828",16828,4.00604643404098
"16829",16829,11.1225028641657
"16830",16830,10.6116825669886
"16831",16831,0
"16832",16832,0
"16833",16833,0
"16834",16834,-1.58724752250634
"16835",16835,-0.848201969085367
"16836",16836,0
"16837",16837,0
"16838",16838,0
"16839",16839,8.37346391662747e-08
"16840",16840,-5.43351551415347e-05
"16841",16841,2.85308411526842e-05
"16842",16842,-5.90639526978126e-05
"16843",16843,0.00021562570508098
"16844",16844,0.00082868306279133
"16845",16845,1.71385395581827e-05
"16846",16846,-2.46592023198303e-06
"16847",16847,-1.19896655709356e-05
"16848",16848,1.50515325964761e-07
"16849",16849,0.000356721729740968
"16850",16850,0.000750642921947492
"16851",16851,0.000419695840014717
"16852",16852,-3.48092731443935e-05
"16853",16853,2.01911429420384e-06
"16854",16854,0.000218176247173686
"16855",16855,0.000548036986898167
"16856",16856,0
"16857",16857,0.000280894399550964
"16858",16858,0
"16859",16859,-7.01709864334879e-05
"16860",16860,0.000399716251699957
"16861",16861,-3.24244167817037e-08
"16862",16862,0.000589973927270626
"16863",16863,0.000284789385239698
"16864",16864,4.21169706087091e-06
"16865",16865,4.71194339354733e-05
"16866",16866,1.58611382372344e-06
"16867",16867,0
"16868",16868,3.88120794502606e-05
"16869",16869,5.85618499745521e-05
"16870",16870,-1.76884060683e-06
"16871",16871,4.85095960248476e-05
"16872",16872,-0.000177679142738711
"16873",16873,-4.18661392831817e-05
"16874",16874,-0.000107737369053634
"16875",16875,0.00014723834615469
"16876",16876,9.07172332380342e-05
"16877",16877,0.0002599036128211
"16878",16878,7.50985030126011e-05
"16879",16879,0.0838360006593876
"16880",16880,0.164661134553174
"16881",16881,0.122442520929856
"16882",16882,0.187000070284673
"16883",16883,0.0334074181821968
"16884",16884,0.0731651885552823
"16885",16885,0.13214383248724
"16886",16886,-0.117716596060544
"16887",16887,-0.448037658156459
"16888",16888,2.11619416491393
"16889",16889,0.49705624226442
"16890",16890,0.860205802621548
"16891",16891,0.535015477461073
"16892",16892,0.3309548228291
"16893",16893,0.132491441621831
"16894",16894,0.0600944675994246
"16895",16895,0.018527935211757
"16896",16896,0.0107915774529522
"16897",16897,0.0139887065879696
"16898",16898,0
"16899",16899,0
"16900",16900,0.0251849650646958
"16901",16901,0.0326664980308439
"16902",16902,0.0213416580635195
"16903",16903,0.0334349310311551
"16904",16904,0.0979381228938329
"16905",16905,0.0912636571184696
"16906",16906,0.367330647732483
"16907",16907,0.110580438424423
"16908",16908,0.0600302396504354
"16909",16909,0.122952834368234
"16910",16910,-1.60513555589925
"16911",16911,0.113222629441526
"16912",16912,0
"16913",16913,0.174334351888996
"16914",16914,0
"16915",16915,0
"16916",16916,0
"16917",16917,0
"16918",16918,0
"16919",16919,0
"16920",16920,0.316904877889913
"16921",16921,-2.48273626444273
"16922",16922,-3.12424272253414
"16923",16923,-4.41555819344564
"16924",16924,-2.81408794670633
"16925",16925,0.40828612742259
"16926",16926,0.463372002460443
"16927",16927,-3.72444146017497
"16928",16928,-1.83143545523582
"16929",16929,-1.18704808434875
"16930",16930,0.0888747036629925
"16931",16931,2.82384660285839
"16932",16932,2.55472252253801
"16933",16933,3.58653636527368
"16934",16934,2.43777845509774
"16935",16935,-1.44793218279105
"16936",16936,-5.91351307980835
"16937",16937,-11.1926841358917
"16938",16938,-10.1625059272451
"16939",16939,3.65955645280421
"16940",16940,-2.44462939593917
"16941",16941,0.0419414958432021
"16942",16942,0
"16943",16943,0
"16944",16944,0
"16945",16945,-1.01234854289224
"16946",16946,-2.38939832906387
"16947",16947,-2.92507629825556
"16948",16948,-2.514302670956
"16949",16949,0
"16950",16950,-1.59606376957955
"16951",16951,-1.23181879992382e-05
"16952",16952,0
"16953",16953,2.88007574971833e-06
"16954",16954,-1.76801270622255
"16955",16955,7.96070285649931e-07
"16956",16956,-0.4648516543109
"16957",16957,-1.78063010418831e-05
"16958",16958,4.87224601884631e-05
"16959",16959,0.000104547362469358
"16960",16960,0.000158792013198283
"16961",16961,0.000239926162481558
"16962",16962,-8.78171629967641e-05
"16963",16963,-8.87150243935197e-05
"16964",16964,0.00110502274387548
"16965",16965,-8.29348134846875e-07
"16966",16966,0.000760539575381739
"16967",16967,0.00024348445251011
"16968",16968,0.000215024280127454
"16969",16969,0.000168503292293209
"16970",16970,1.836693766514e-05
"16971",16971,0.000114774819123271
"16972",16972,2.29000908941849e-06
"16973",16973,0.000274219180307266
"16974",16974,0
"16975",16975,0.0010941971625835
"16976",16976,0.000975143881717429
"16977",16977,-3.94819858727432e-05
"16978",16978,0
"16979",16979,-2.33606962754797e-05
"16980",16980,0
"16981",16981,3.50442034102982e-07
"16982",16982,-0.307793066544506
"16983",16983,-0.178053315625853
"16984",16984,-0.120839377143529
"16985",16985,-0.275274968019498
"16986",16986,-0.27473726008593
"16987",16987,0
"16988",16988,4.10004480733626e-05
"16989",16989,2.02299544263763e-05
"16990",16990,0
"16991",16991,-6.62658085207859e-05
"16992",16992,-6.45939225784934e-05
"16993",16993,1.0209472045872e-05
"16994",16994,5.23266996084234e-05
"16995",16995,0.000145401645346836
"16996",16996,0.172091726619766
"16997",16997,0.074620328094826
"16998",16998,0.148297445145342
"16999",16999,-1.20605302743535
"17000",17000,0.0525225573243674
"17001",17001,-1.1173112402391
"17002",17002,0.576486319346862
"17003",17003,0.10405853470031
"17004",17004,-0.050191199172302
"17005",17005,0.118366230912042
"17006",17006,1.13696139695785
"17007",17007,0.487387432318783
"17008",17008,0.816213439410252
"17009",17009,0.00385297028649324
"17010",17010,1.19160149988578
"17011",17011,0.0697909684313693
"17012",17012,0.0357854660698554
"17013",17013,0.282476606863048
"17014",17014,0.115965692840706
"17015",17015,0.936366036345827
"17016",17016,-0.686950779222474
"17017",17017,0.110780077696907
"17018",17018,-1.51190300880126
"17019",17019,-1.90512389546914
"17020",17020,-1.884239982693
"17021",17021,0.253934974052311
"17022",17022,0
"17023",17023,0
"17024",17024,0
"17025",17025,0
"17026",17026,0
"17027",17027,0
"17028",17028,0
"17029",17029,-2.22202526009462
"17030",17030,-2.91275283267098
"17031",17031,-2.82446450490673
"17032",17032,-1.17708697983484
"17033",17033,-3.38696871883565
"17034",17034,-2.43184602994366
"17035",17035,-6.65032218373766
"17036",17036,-1.76239824752716
"17037",17037,1.29463164835536
"17038",17038,-1.38608569927816
"17039",17039,-3.75281419987445
"17040",17040,2.43218023841336
"17041",17041,0.90324648910067
"17042",17042,-4.35608614138537
"17043",17043,-1.97787953855802
"17044",17044,-3.43933115297829
"17045",17045,-2.31248810507105
"17046",17046,5.19876025177382
"17047",17047,-1.38901577481085
"17048",17048,0
"17049",17049,0
"17050",17050,0
"17051",17051,0
"17052",17052,0
"17053",17053,0
"17054",17054,-2.27530282542792
"17055",17055,-2.74451285298161
"17056",17056,-2.72570379630676
"17057",17057,0
"17058",17058,0
"17059",17059,0
"17060",17060,-2.35374791485364
"17061",17061,0
"17062",17062,-2.36538886808294
"17063",17063,-1.75642548552655e-05
"17064",17064,7.28023151979939e-06
"17065",17065,8.20853109570405e-05
"17066",17066,-0.000336048650233838
"17067",17067,0.000495168077685515
"17068",17068,0.000827056583617634
"17069",17069,0.000527101672452876
"17070",17070,1.21554147041276e-05
"17071",17071,0
"17072",17072,-0.255419602495523
"17073",17073,-0.20464414432678
"17074",17074,-0.593795155709164
"17075",17075,-0.870691910953327
"17076",17076,-0.258626304703228
"17077",17077,-0.907945303288596
"17078",17078,8.39547009941383e-06
"17079",17079,0.00014515586069747
"17080",17080,-0.716881788347335
"17081",17081,1.41392281953518e-05
"17082",17082,-0.692988700911156
"17083",17083,3.49970876802556e-05
"17084",17084,0
"17085",17085,0
"17086",17086,0
"17087",17087,0
"17088",17088,0
"17089",17089,-0.1280163198895
"17090",17090,-0.107192952534949
"17091",17091,0.287941237144491
"17092",17092,4.2138002168209e-06
"17093",17093,5.76136169481728e-05
"17094",17094,5.73564196153509e-05
"17095",17095,7.55584344411395e-06
"17096",17096,1.23535705494251e-05
"17097",17097,0
"17098",17098,2.81871489476686e-05
"17099",17099,1.74751912031181e-05
"17100",17100,7.65155966914257e-05
"17101",17101,0.071366115876236
"17102",17102,0.216418074349072
"17103",17103,0.22623652062976
"17104",17104,0.227434432920035
"17105",17105,0.26778865722908
"17106",17106,-0.0734048711555953
"17107",17107,-0.479992164043758
"17108",17108,-0.0149448180603545
"17109",17109,0.581753704849146
"17110",17110,0.0387683057659095
"17111",17111,0.101990511555681
"17112",17112,-0.348232261324645
"17113",17113,0.153665751723577
"17114",17114,-0.143408428539515
"17115",17115,0.33874444408842
"17116",17116,0.0321888829965744
"17117",17117,-2.10019819008774
"17118",17118,-1.32606519683076
"17119",17119,-3.02512529524525
"17120",17120,-1.17565875869043
"17121",17121,-1.22674584513933
"17122",17122,0
"17123",17123,0
"17124",17124,0
"17125",17125,0
"17126",17126,0
"17127",17127,0
"17128",17128,0.42745425452221
"17129",17129,0.52001911674736
"17130",17130,1.0970632949199
"17131",17131,0.745175873029997
"17132",17132,0.675921361120824
"17133",17133,-3.95983984881962
"17134",17134,-6.34169779132678
"17135",17135,-1.44419638209476
"17136",17136,1.56834429604592
"17137",17137,-0.229457695459109
"17138",17138,4.42583246694313
"17139",17139,3.45572016316967
"17140",17140,-0.599689057905662
"17141",17141,-2.40985875697202
"17142",17142,3.10337442746971
"17143",17143,10.655867183634
"17144",17144,-0.516504284631992
"17145",17145,4.95496319761925
"17146",17146,6.15664643838623
"17147",17147,0
"17148",17148,7.24809127088296
"17149",17149,0
"17150",17150,0
"17151",17151,0
"17152",17152,-2.29658147142268
"17153",17153,-1.91316245115343
"17154",17154,-0.707648317597401
"17155",17155,-2.18251048954139
"17156",17156,-1.96469285593609
"17157",17157,0
"17158",17158,-2.68265860378645
"17159",17159,0
"17160",17160,-2.04337249264613
"17161",17161,-2.57247605229055e-07
"17162",17162,3.25685885896418e-06
"17163",17163,5.00410531949957e-05
"17164",17164,5.94681438133945e-05
"17165",17165,0.000167101309665979
"17166",17166,0.000957759903118597
"17167",17167,0.00116807389975382
"17168",17168,0.000649540337284991
"17169",17169,0.000218851963058953
"17170",17170,-0.000126199484193184
"17171",17171,9.95100149932462e-07
"17172",17172,0
"17173",17173,-0.603914289781875
"17174",17174,-0.718683661595617
"17175",17175,-0.706633713932478
"17176",17176,0
"17177",17177,0
"17178",17178,0
"17179",17179,0
"17180",17180,0
"17181",17181,0
"17182",17182,0
"17183",17183,-0.110610583914726
"17184",17184,-0.0911660157490294
"17185",17185,-0.178970367811072
"17186",17186,-0.0721169844451382
"17187",17187,0.307650985893286
"17188",17188,0.339688592947665
"17189",17189,0.370164827962836
"17190",17190,0.191841100493719
"17191",17191,0.333517367858328
"17192",17192,0.151296225377575
"17193",17193,9.11731984153437e-05
"17194",17194,0.140510561803969
"17195",17195,0.000243961896762571
"17196",17196,0.0480251633431144
"17197",17197,0.0258369045931384
"17198",17198,0.124212749761972
"17199",17199,0.00631102934967021
"17200",17200,0.193863284696967
"17201",17201,-1.40982869138708
"17202",17202,-2.20463726036653
"17203",17203,-0.829850817931071
"17204",17204,-0.787761013036206
"17205",17205,-1.33630170081935
"17206",17206,0.0806770932775285
"17207",17207,-1.24462377038068
"17208",17208,0.346667305033699
"17209",17209,0.0841466514645174
"17210",17210,0.0727781791179937
"17211",17211,0.536268389326195
"17212",17212,0
"17213",17213,0
"17214",17214,0
"17215",17215,0
"17216",17216,0
"17217",17217,0
"17218",17218,0
"17219",17219,0.383716386357074
"17220",17220,0.288510877469331
"17221",17221,-1.04617526182427
"17222",17222,0.0862472052592183
"17223",17223,0.285837178725713
"17224",17224,0.576209751145707
"17225",17225,0.160662253095071
"17226",17226,0.28549647238555
"17227",17227,0.547071108966975
"17228",17228,0.485160939074318
"17229",17229,1.95535065358329
"17230",17230,-0.658515427675176
"17231",17231,-0.44510449452622
"17232",17232,0
"17233",17233,0
"17234",17234,0
"17235",17235,5.76397032795715
"17236",17236,4.72473610047158
"17237",17237,6.76983921501663
"17238",17238,0
"17239",17239,0
"17240",17240,7.58150568520857
"17241",17241,0
"17242",17242,0
"17243",17243,0
"17244",17244,0
"17245",17245,0
"17246",17246,-0.964271971803254
"17247",17247,-0.802091822425546
"17248",17248,-1.4411670254173
"17249",17249,0
"17250",17250,-2.30717099111917
"17251",17251,0
"17252",17252,-2.00200542857903
"17253",17253,-2.14075270647847
"17254",17254,-1.63230363030425
"17255",17255,1.20007185700988e-05
"17256",17256,0.000371039323285822
"17257",17257,0.00040817770350266
"17258",17258,0.000228301335041543
"17259",17259,9.69419182730864e-05
"17260",17260,0.000176946399882767
"17261",17261,0.00053105622097737
"17262",17262,0.000548800112293321
"17263",17263,0.000203653664194685
"17264",17264,0.000774310870074245
"17265",17265,1.38640635926757e-05
"17266",17266,1.25749452842228e-05
"17267",17267,0.000125826352290419
"17268",17268,-0.289311548486088
"17269",17269,1.85250015802094e-07
"17270",17270,-0.749166482689229
"17271",17271,0
"17272",17272,0
"17273",17273,0
"17274",17274,0
"17275",17275,0
"17276",17276,0
"17277",17277,0
"17278",17278,-0.105294577243623
"17279",17279,-0.134650942526764
"17280",17280,-0.0761212695550735
"17281",17281,0.0363609750147901
"17282",17282,0.0805634308284919
"17283",17283,0.0495274244788559
"17284",17284,0.0863185209265017
"17285",17285,0.0554150622630347
"17286",17286,0.00894424564272823
"17287",17287,0.056270930693465
"17288",17288,0.05926789139524
"17289",17289,0.0976302078396502
"17290",17290,0.0364926982473315
"17291",17291,0.0637261834786543
"17292",17292,0.0858099714218005
"17293",17293,0.0799009987214794
"17294",17294,0.0246338431818242
"17295",17295,0.0252853909706605
"17296",17296,0.0396170940259758
"17297",17297,0.123495306315346
"17298",17298,0.0408137567888805
"17299",17299,0.0758378053260662
"17300",17300,0
"17301",17301,0
"17302",17302,0
"17303",17303,0
"17304",17304,0
"17305",17305,0
"17306",17306,0
"17307",17307,0
"17308",17308,0
"17309",17309,0
"17310",17310,0
"17311",17311,0
"17312",17312,0
"17313",17313,0.336346806587345
"17314",17314,0.0328815287009266
"17315",17315,0.16610001647626
"17316",17316,-0.200591566083489
"17317",17317,0.0448519081778216
"17318",17318,0.245929657482399
"17319",17319,-0.6371441593489
"17320",17320,0.363893853065177
"17321",17321,0.297474873342554
"17322",17322,0.0805743846029832
"17323",17323,0.256485438523116
"17324",17324,0.131568769703608
"17325",17325,-1.41876401069806
"17326",17326,0.154942694751258
"17327",17327,-0.659611316316935
"17328",17328,1.60916078573148
"17329",17329,-0.19442751189488
"17330",17330,0.4186642894537
"17331",17331,0
"17332",17332,0
"17333",17333,3.28877753188048
"17334",17334,2.66116487528227
"17335",17335,4.75077936446352
"17336",17336,4.39221090390875
"17337",17337,1.16025444797477
"17338",17338,0.31961390366426
"17339",17339,0.525930378404731
"17340",17340,0
"17341",17341,0
"17342",17342,1.57144813331935
"17343",17343,1.43189523783831
"17344",17344,0
"17345",17345,0
"17346",17346,0
"17347",17347,0
"17348",17348,0
"17349",17349,-0.349195327493536
"17350",17350,-0.26713879284504
"17351",17351,-0.207550225306094
"17352",17352,-0.851360956593087
"17353",17353,-1.30966268064324
"17354",17354,0
"17355",17355,0
"17356",17356,0
"17357",17357,-0.868283029704133
"17358",17358,2.0323793163567e-05
"17359",17359,0
"17360",17360,0
"17361",17361,0
"17362",17362,-0.917189005824285
"17363",17363,-1.44559126479926
"17364",17364,-2.37757404953375e-05
"17365",17365,0.000555611711151539
"17366",17366,0
"17367",17367,-0.000167057904873547
"17368",17368,-0.000216449892179342
"17369",17369,-0.000599061268807639
"17370",17370,2.29031780412872e-05
"17371",17371,3.44671479522333e-06
"17372",17372,0.000116416845888126
"17373",17373,0.000263461212369499
"17374",17374,4.82648679140403e-05
"17375",17375,-3.42110527290074e-05
"17376",17376,-0.226967929869874
"17377",17377,1.53455258350705e-05
"17378",17378,-0.286522478364334
"17379",17379,-0.658639623275068
"17380",17380,0
"17381",17381,-0.769672115005131
"17382",17382,-0.699530283316548
"17383",17383,0
"17384",17384,0
"17385",17385,0
"17386",17386,0
"17387",17387,0
"17388",17388,0
"17389",17389,-0.21419532491075
"17390",17390,-0.112590082615133
"17391",17391,-0.0880228106417541
"17392",17392,0.0583707132187385
"17393",17393,-0.388630838096122
"17394",17394,0.0041473615659665
"17395",17395,0.00796269339318454
"17396",17396,0.0400673389607637
"17397",17397,0.0403712408518719
"17398",17398,0.00634908467297378
"17399",17399,0.0555883094886998
"17400",17400,0.0420763876050078
"17401",17401,0.0790625714961247
"17402",17402,0.166560502527363
"17403",17403,-0.510117053269276
"17404",17404,-0.28988433161527
"17405",17405,-0.104515551785872
"17406",17406,-0.184049619576744
"17407",17407,0.10482409882856
"17408",17408,0.0375401631193139
"17409",17409,0
"17410",17410,-0.000536665342340502
"17411",17411,0
"17412",17412,0.0374873070885368
"17413",17413,0
"17414",17414,0
"17415",17415,0
"17416",17416,0.11138074702938
"17417",17417,0
"17418",17418,0
"17419",17419,0
"17420",17420,0.0687308052740873
"17421",17421,0.038867150771915
"17422",17422,0.0228384673477124
"17423",17423,0.0372318298677378
"17424",17424,0
"17425",17425,0.110718526197809
"17426",17426,0.0602449209155481
"17427",17427,0
"17428",17428,0
"17429",17429,0
"17430",17430,0.107403994179203
"17431",17431,0.0678446563886674
"17432",17432,-0.00357583550396439
"17433",17433,0.188700523202795
"17434",17434,0.136598091419936
"17435",17435,0.0112025090975071
"17436",17436,0.000151051600764856
"17437",17437,0.518846308486526
"17438",17438,0.145415670327306
"17439",17439,0.225981657032053
"17440",17440,0.0832467456223235
"17441",17441,0.0579451903133766
"17442",17442,0.211250231858797
"17443",17443,0.24652393128698
"17444",17444,0.240885615250746
"17445",17445,-0.748319621273544
"17446",17446,0
"17447",17447,0
"17448",17448,0
"17449",17449,0.259266493798758
"17450",17450,0.077506722773383
"17451",17451,0.311408575777802
"17452",17452,-0.0789396572994151
"17453",17453,-0.154458840249849
"17454",17454,0.0321047872852824
"17455",17455,0.719737253917008
"17456",17456,0.45185784635639
"17457",17457,1.15580762248641
"17458",17458,0.757760078880826
"17459",17459,0
"17460",17460,0.502897409079802
"17461",17461,0.0643388246146626
"17462",17462,0.139935817086286
"17463",17463,0.0930868560979565
"17464",17464,0
"17465",17465,0.309694097372242
"17466",17466,1.59693706409379
"17467",17467,-0.171221324986793
"17468",17468,1.91222152901045
"17469",17469,0.546504062165744
"17470",17470,2.66884873415094
"17471",17471,0
"17472",17472,0
"17473",17473,-0.0957264176433786
"17474",17474,0.967865902245598
"17475",17475,-0.266045825531482
"17476",17476,0
"17477",17477,0
"17478",17478,0
"17479",17479,0
"17480",17480,0
"17481",17481,0
"17482",17482,-0.00855714776216282
"17483",17483,-0.202207546884173
"17484",17484,-0.138227475059735
"17485",17485,-0.0686729375218362
"17486",17486,-0.0746913582857741
"17487",17487,-0.103533337708877
"17488",17488,-0.101939336831816
"17489",17489,-0.0295252954975874
"17490",17490,-0.421791236251649
"17491",17491,0
"17492",17492,-0.69450443766178
"17493",17493,-0.128504313995495
"17494",17494,-0.758689363725497
"17495",17495,-0.23234380030802
"17496",17496,-0.05541357825016
"17497",17497,-3.49344290892801e-06
"17498",17498,0.000192796604938796
"17499",17499,1.24771342804047e-05
"17500",17500,0.000125066083291389
"17501",17501,5.3711290464636e-05
"17502",17502,0
"17503",17503,9.49519745422435e-05
"17504",17504,0
"17505",17505,0
"17506",17506,0
"17507",17507,3.72539808481214e-05
"17508",17508,0.00023813744201897
"17509",17509,0.000269921057740852
"17510",17510,0.000655417676605035
"17511",17511,0.000343829008154238
"17512",17512,-9.80388763248616e-07
"17513",17513,-0.582864811990258
"17514",17514,-0.415628527671693
"17515",17515,-0.424841508584822
"17516",17516,9.04836553478935e-07
"17517",17517,-0.449006748572662
"17518",17518,0
"17519",17519,-0.587656620818236
"17520",17520,-0.731582419137347
"17521",17521,-0.83853163390304
"17522",17522,0
"17523",17523,-0.505207712379765
"17524",17524,0
"17525",17525,0
"17526",17526,0
"17527",17527,0
"17528",17528,-0.74455742436813
"17529",17529,0
"17530",17530,0
"17531",17531,0
"17532",17532,-0.249507844129415
"17533",17533,0.102236115731023
"17534",17534,-0.00901149525231788
"17535",17535,0.0574148565847731
"17536",17536,0.0298682185037021
"17537",17537,-0.186180272968801
"17538",17538,-0.18410043207333
"17539",17539,-0.133060289085493
"17540",17540,-0.413285150578786
