"","Element ID","/Layer_1/Non-ponded Ag. Supply Requirement(AF/year)"
"17055",17055,1309.84016296801
"17056",17056,1113.02225056703
"17057",17057,434.022420218508
"17058",17058,439.994911013042
"17059",17059,884.615597852421
"17060",17060,1159.14375638269
"17061",17061,1508.97121602909
"17062",17062,598.682800064285
"17063",17063,407.683834108204
"17064",17064,421.256837425194
"17065",17065,164.474935855208
"17066",17066,162.329629373352
"17067",17067,28.8752199097664
"17068",17068,33.3418705352726
"17069",17069,234.248079596193
"17070",17070,721.53396505545
"17071",17071,967.246904450813
"17072",17072,1480.7485265983
"17073",17073,753.427992090761
"17074",17074,1421.61848962042
"17075",17075,495.151440051094
"17076",17076,140.040930692375
"17077",17077,438.999334992026
"17078",17078,405.442761455361
"17079",17079,1.83190585646145
"17080",17080,554.95375873403
"17081",17081,383.555992030186
"17082",17082,506.481047931036
"17083",17083,355.068058556848
"17084",17084,700.320962602243
"17085",17085,427.075823120495
"17086",17086,613.985581303903
"17087",17087,861.902702309135
"17088",17088,669.131467766106
"17089",17089,322.343442131876
"17090",17090,490.171595323831
"17091",17091,189.064071304786
"17092",17092,158.052767258855
"17093",17093,322.081277788501
"17094",17094,126.592422979005
"17095",17095,41.1720007515004
"17096",17096,174.366391308254
"17097",17097,440.530749349065
"17098",17098,194.50864266411
"17099",17099,392.125986111304
"17100",17100,363.910583566813
"17101",17101,502.438256026271
"17102",17102,334.158568770326
"17103",17103,409.318702261906
"17104",17104,369.098592549849
"17105",17105,862.132933130087
"17106",17106,524.277395917524
"17107",17107,403.811277687663
"17108",17108,1315.85448018986
"17109",17109,1137.18402473143
"17110",17110,695.421952889447
"17111",17111,874.182892577929
"17112",17112,819.904271924908
"17113",17113,1470.19775277716
"17114",17114,1263.12325093681
"17115",17115,1588.45456789941
"17116",17116,782.179879654084
"17117",17117,1631.70373939772
"17118",17118,1295.58775963614
"17119",17119,1186.33410388264
"17120",17120,1517.44156789961
"17121",17121,1720.18039667341
"17122",17122,0
"17123",17123,0
"17124",17124,0
"17125",17125,0
"17126",17126,0
"17127",17127,0
"17128",17128,2083.62390586352
"17129",17129,1843.92661460251
"17130",17130,1393.20223886696
"17131",17131,1430.33381367673
"17132",17132,1556.30528904728
"17133",17133,1896.10671973592
"17134",17134,2057.68869029703
"17135",17135,1961.72495599464
"17136",17136,2253.241977422
"17137",17137,1850.7632533454
"17138",17138,1524.52960492916
"17139",17139,1684.48900035953
"17140",17140,1448.06528782769
"17141",17141,2443.11207828556
"17142",17142,1430.46759601082
"17143",17143,1980.12455321673
"17144",17144,2186.99141370618
"17145",17145,1495.86919864654
"17146",17146,1753.08366985547
"17147",17147,0
"17148",17148,614.427147306268
"17149",17149,0
"17150",17150,0
"17151",17151,0
"17152",17152,1917.16407272713
"17153",17153,1686.40340961858
"17154",17154,618.073607909392
"17155",17155,3469.0421284829
"17156",17156,2243.65286265328
"17157",17157,768.098821952184
"17158",17158,1082.16162528448
"17159",17159,1124.69693340051
"17160",17160,767.760879117753
"17161",17161,771.298650460992
"17162",17162,447.149833245272
"17163",17163,316.012659779102
"17164",17164,120.003521135257
"17165",17165,362.031250577628
"17166",17166,61.9251678600049
"17167",17167,104.020262109564
"17168",17168,39.2521812013303
"17169",17169,16.7430477624365
"17170",17170,207.94298683793
"17171",17171,871.051887876795
"17172",17172,3425.57752620507
"17173",17173,1532.4022859259
"17174",17174,534.016919426863
"17175",17175,670.951433827671
"17176",17176,1242.98356410135
"17177",17177,1052.69092573907
"17178",17178,1517.05712714078
"17179",17179,1244.22942871475
"17180",17180,408.416917045014
"17181",17181,1203.86505677171
"17182",17182,419.240128840862
"17183",17183,462.807948508224
"17184",17184,322.321702645169
"17185",17185,560.870946771124
"17186",17186,481.379451447871
"17187",17187,554.739901005317
"17188",17188,353.513466402054
"17189",17189,611.017658963174
"17190",17190,477.719452331245
"17191",17191,741.839369322069
"17192",17192,538.457093694156
"17193",17193,385.175598802967
"17194",17194,201.511026870447
"17195",17195,234.140331576979
"17196",17196,205.19593261384
"17197",17197,192.044167983789
"17198",17198,295.729153142798
"17199",17199,660.282942696852
"17200",17200,959.243588791108
"17201",17201,742.943020795543
"17202",17202,1108.65713506825
"17203",17203,563.925123172798
"17204",17204,659.80913604233
"17205",17205,1032.287822562
"17206",17206,1364.78992206518
"17207",17207,1510.80330254651
"17208",17208,1422.94762176117
"17209",17209,1332.73861288361
"17210",17210,1172.74167734914
"17211",17211,1612.05361622945
"17212",17212,0
"17213",17213,0
"17214",17214,0
"17215",17215,0
"17216",17216,0
"17217",17217,0
"17218",17218,0
"17219",17219,1720.17290858325
"17220",17220,2216.15873527293
"17221",17221,1484.62683045052
"17222",17222,1493.83590974186
"17223",17223,1465.3179169903
"17224",17224,2170.16232146082
"17225",17225,1898.71422237438
"17226",17226,2532.49634747066
"17227",17227,1577.22026003004
"17228",17228,1756.12542775917
"17229",17229,2182.96514981845
"17230",17230,1485.96342298879
"17231",17231,1415.17250826446
"17232",17232,0
"17233",17233,0
"17234",17234,0
"17235",17235,1604.19092510814
"17236",17236,769.792318380253
"17237",17237,1065.91997922114
"17238",17238,0
"17239",17239,0
"17240",17240,822.636847613342
"17241",17241,0
"17242",17242,0
"17243",17243,0
"17244",17244,0
"17245",17245,0
"17246",17246,595.498943332848
"17247",17247,1208.76891056299
"17248",17248,1458.77633104652
"17249",17249,2132.1233762805
"17250",17250,1593.34681285858
"17251",17251,1064.80230343356
"17252",17252,776.253793730997
"17253",17253,561.513764931905
"17254",17254,626.820533706563
"17255",17255,284.061042724965
"17256",17256,201.240764460211
"17257",17257,402.402768292986
"17258",17258,726.41932587748
"17259",17259,117.699539962207
"17260",17260,42.4102550534767
"17261",17261,103.81054916682
"17262",17262,135.196307065463
"17263",17263,40.1369891314343
"17264",17264,68.238577097482
"17265",17265,282.421864699843
"17266",17266,64.5802712443488
"17267",17267,186.342186791035
"17268",17268,225.587262362808
"17269",17269,577.434645029185
"17270",17270,700.784420024256
"17271",17271,1114.99928522124
"17272",17272,2023.05735889023
"17273",17273,1541.52530786148
"17274",17274,1657.65151885271
"17275",17275,1358.72776408242
"17276",17276,1566.29107737231
"17277",17277,989.986963783412
"17278",17278,486.618597735209
"17279",17279,744.775473757066
"17280",17280,384.238124453609
"17281",17281,270.969119872007
"17282",17282,470.685923760882
"17283",17283,481.269709027728
"17284",17284,442.904732215105
"17285",17285,275.231276635792
"17286",17286,385.78525058124
"17287",17287,248.79808607008
"17288",17288,606.164214092462
"17289",17289,923.118022515365
"17290",17290,1209.8900681904
"17291",17291,955.276614280653
"17292",17292,977.923597329983
"17293",17293,1167.64670069106
"17294",17294,1076.81376744625
"17295",17295,442.40929923869
"17296",17296,1195.33746413093
"17297",17297,711.287118079276
"17298",17298,778.798323306878
"17299",17299,678.333909843308
"17300",17300,0
"17301",17301,0
"17302",17302,0
"17303",17303,0
"17304",17304,0
"17305",17305,0
"17306",17306,0
"17307",17307,0
"17308",17308,0
"17309",17309,0
"17310",17310,0
"17311",17311,0
"17312",17312,0
"17313",17313,1417.868699348
"17314",17314,390.993312384091
"17315",17315,475.148182801735
"17316",17316,416.820740102936
"17317",17317,288.33360141948
"17318",17318,1167.73363129138
"17319",17319,1163.70366494193
"17320",17320,1824.72427824186
"17321",17321,1767.59891885057
"17322",17322,1918.71351772261
"17323",17323,2126.9366851193
"17324",17324,689.98714765742
"17325",17325,2041.34167750266
"17326",17326,1302.43449196256
"17327",17327,1065.24111518399
"17328",17328,754.395692543417
"17329",17329,1375.57414184115
"17330",17330,263.378339202581
"17331",17331,0
"17332",17332,0
"17333",17333,730.435769521052
"17334",17334,561.618800085584
"17335",17335,583.188286694881
"17336",17336,758.688063957
"17337",17337,1074.09127858417
"17338",17338,904.761369219525
"17339",17339,876.75664945193
"17340",17340,0
"17341",17341,0
"17342",17342,888.101040748017
"17343",17343,518.124383545068
"17344",17344,0
"17345",17345,0
"17346",17346,0
"17347",17347,0
"17348",17348,0
"17349",17349,588.323940268591
"17350",17350,327.497774852358
"17351",17351,359.536718814118
"17352",17352,529.64343673995
"17353",17353,598.873605054513
"17354",17354,1523.92076304841
"17355",17355,963.204212146934
"17356",17356,671.374535888794
"17357",17357,902.706445998631
"17358",17358,610.571875416607
"17359",17359,838.699560818993
"17360",17360,795.625708981848
"17361",17361,1347.87884845046
"17362",17362,1221.81289206728
"17363",17363,673.429476359824
"17364",17364,649.196370916675
"17365",17365,87.4192112160894
"17366",17366,0
"17367",17367,17.0657608558912
"17368",17368,25.5805475022754
"17369",17369,1.26000583836375
"17370",17370,170.953303218305
"17371",17371,265.134438269075
"17372",17372,175.133759595312
"17373",17373,18.1763606343049
"17374",17374,171.208475089885
"17375",17375,26.8745627921151
"17376",17376,197.757129991233
"17377",17377,333.12496382927
"17378",17378,232.523202615048
"17379",17379,634.857916518416
"17380",17380,838.361893975425
"17381",17381,1267.16297651221
"17382",17382,2613.47618344252
"17383",17383,2040.31382089312
"17384",17384,1929.59812693009
"17385",17385,1268.66427517864
"17386",17386,1851.86087432251
"17387",17387,1425.35083384405
"17388",17388,1395.65576642843
"17389",17389,599.189947786466
"17390",17390,398.809593347617
"17391",17391,585.906283685498
"17392",17392,228.131183823444
"17393",17393,693.105601486654
"17394",17394,275.414139871215
"17395",17395,147.609831803535
"17396",17396,639.863885139811
"17397",17397,967.371439051427
"17398",17398,759.885696350333
"17399",17399,794.653370540971
"17400",17400,960.248063073417
"17401",17401,1079.99943444753
"17402",17402,711.653622554684
"17403",17403,160.51275159472
"17404",17404,170.096416571167
"17405",17405,63.1883751039056
"17406",17406,273.642035041775
"17407",17407,102.252377668865
"17408",17408,354.135030480324
"17409",17409,0
"17410",17410,0
"17411",17411,0
"17412",17412,337.13819715517
"17413",17413,0
"17414",17414,0
"17415",17415,0
"17416",17416,154.519244442005
"17417",17417,0
"17418",17418,0
"17419",17419,0
"17420",17420,131.751440386291
"17421",17421,409.362037847215
"17422",17422,415.736138223781
"17423",17423,318.080847435616
"17424",17424,0
"17425",17425,679.237470237696
"17426",17426,495.34578307448
"17427",17427,0
"17428",17428,0
"17429",17429,0
"17430",17430,625.439588599368
"17431",17431,427.904064924378
"17432",17432,117.10385251105
"17433",17433,268.460037264848
"17434",17434,136.076151642284
"17435",17435,288.161854576563
"17436",17436,147.083308021459
"17437",17437,535.265808150427
"17438",17438,485.148983898504
"17439",17439,430.094945497063
"17440",17440,729.416719303846
"17441",17441,541.568097406791
"17442",17442,1714.72262914811
"17443",17443,943.510150228799
"17444",17444,1603.1008969299
"17445",17445,1257.78274024156
"17446",17446,0
"17447",17447,0
"17448",17448,0
"17449",17449,460.483345171564
"17450",17450,156.906903530301
"17451",17451,1289.48832176923
"17452",17452,660.714322979239
"17453",17453,501.661211158884
"17454",17454,316.13065188184
"17455",17455,526.076077336231
"17456",17456,330.738413950969
"17457",17457,343.248555058031
"17458",17458,224.771606739907
"17459",17459,0
"17460",17460,352.454132261546
"17461",17461,250.637684640094
"17462",17462,384.36279099981
"17463",17463,85.1109972680229
"17464",17464,0
"17465",17465,721.387675409086
"17466",17466,276.850050381143
"17467",17467,470.498447069553
"17468",17468,690.762660427868
"17469",17469,709.275148213399
"17470",17470,1405.59993914209
"17471",17471,0
"17472",17472,0
"17473",17473,302.560122754449
"17474",17474,418.037010792396
"17475",17475,808.195903659134
"17476",17476,0
"17477",17477,0
"17478",17478,0
"17479",17479,0
"17480",17480,0
"17481",17481,0
"17482",17482,152.452760827467
"17483",17483,258.813166483703
"17484",17484,385.163148383576
"17485",17485,425.354710890697
"17486",17486,1451.16938846607
"17487",17487,481.238783840543
"17488",17488,350.519783661411
"17489",17489,235.4298212048
"17490",17490,567.145513011031
"17491",17491,530.090122317312
"17492",17492,397.439171091608
"17493",17493,160.028007683921
"17494",17494,633.950530412425
"17495",17495,402.295459467205
"17496",17496,112.149085633065
"17497",17497,313.886840907924
"17498",17498,191.76780781771
"17499",17499,568.917828343047
"17500",17500,529.453955119843
"17501",17501,809.268571596666
"17502",17502,631.632062877872
"17503",17503,415.007214516127
"17504",17504,468.625358922601
"17505",17505,1379.044358015
"17506",17506,1032.25114788202
"17507",17507,410.119790452207
"17508",17508,241.425914642359
"17509",17509,160.500498396663
"17510",17510,14.0279296674655
"17511",17511,403.164087041505
"17512",17512,267.547910331653
"17513",17513,603.900910371106
"17514",17514,350.816303786362
"17515",17515,375.184347666847
"17516",17516,105.906600825946
"17517",17517,401.271424101307
"17518",17518,213.476507073153
"17519",17519,551.425557015337
"17520",17520,909.392582969446
"17521",17521,1571.88283762745
"17522",17522,2962.29402207663
"17523",17523,1827.5654436517
"17524",17524,2707.61455781552
"17525",17525,1729.28640500524
"17526",17526,1540.56033271939
"17527",17527,2095.3030163599
"17528",17528,1393.70276063431
"17529",17529,1418.8614857111
"17530",17530,1097.22076695006
"17531",17531,500.748476204123
"17532",17532,702.233703997862
"17533",17533,192.630821165793
"17534",17534,210.975568657481
"17535",17535,510.354731804805
"17536",17536,304.768330966323
"17537",17537,426.610204509209
"17538",17538,464.071297348929
"17539",17539,292.835201726036
"17540",17540,533.131621154428
"17541",17541,187.955261091494
"17542",17542,1007.75737704396
"17543",17543,464.35345450233
"17544",17544,0
"17545",17545,0
"17546",17546,0
"17547",17547,0
"17548",17548,372.290246458693
"17549",17549,0
"17550",17550,0
"17551",17551,0
"17552",17552,0
"17553",17553,0
"17554",17554,0
"17555",17555,0
"17556",17556,68.6145024518045
"17557",17557,73.9831135180357
"17558",17558,0
"17559",17559,382.357528958509
"17560",17560,237.610097795763
"17561",17561,109.438667682245
"17562",17562,247.654608903192
"17563",17563,228.919316761209
"17564",17564,125.676964373523
"17565",17565,126.032433001698
"17566",17566,211.293292640926
"17567",17567,223.466389885158
"17568",17568,254.500903147397
"17569",17569,181.430063227673
"17570",17570,94.1545361946021
"17571",17571,136.543265988682
"17572",17572,235.688281354682
"17573",17573,223.64009600676
"17574",17574,234.899885346757
"17575",17575,188.789224883472
"17576",17576,125.736198541444
"17577",17577,238.776997861173
"17578",17578,480.720928797921
"17579",17579,207.868396907831
"17580",17580,128.328752728554
"17581",17581,660.663054161557
"17582",17582,513.872168144873
"17583",17583,515.569576780675
"17584",17584,806.463361159017
"17585",17585,511.610775320205
"17586",17586,769.120311825468
"17587",17587,841.956816799669
"17588",17588,444.665114480689
"17589",17589,385.644974574612
"17590",17590,0
"17591",17591,0
"17592",17592,151.412338499597
"17593",17593,338.515104772783
"17594",17594,62.8004631914344
"17595",17595,160.728700657826
"17596",17596,148.077974912413
"17597",17597,634.846172902089
"17598",17598,30.4960859649133
"17599",17599,116.724820725588
"17600",17600,371.904916567306
"17601",17601,191.168090357471
"17602",17602,371.187078547577
"17603",17603,205.688110304631
"17604",17604,85.5904638911593
"17605",17605,375.112850264503
"17606",17606,302.560159717037
"17607",17607,136.605925959354
"17608",17608,516.072208369451
"17609",17609,668.050469318195
"17610",17610,373.432349228644
"17611",17611,506.019135612872
"17612",17612,229.220711974322
"17613",17613,295.288045171289
"17614",17614,0
"17615",17615,531.63920068418
"17616",17616,420.892433044374
"17617",17617,353.478248626452
"17618",17618,0
"17619",17619,0
"17620",17620,342.194650305786
"17621",17621,1414.98468832041
"17622",17622,189.651746641852
"17623",17623,475.34777019609
"17624",17624,123.013284525184
"17625",17625,0
"17626",17626,428.368970841427
"17627",17627,606.433224468484
"17628",17628,0
"17629",17629,0
"17630",17630,0
"17631",17631,0
"17632",17632,0
"17633",17633,0
"17634",17634,0
"17635",17635,422.043788411748
"17636",17636,0
"17637",17637,0
"17638",17638,0
"17639",17639,247.91338385943
"17640",17640,227.498147266024
"17641",17641,177.599838696633
"17642",17642,678.980293068311
"17643",17643,1228.34007768178
"17644",17644,827.171504195657
"17645",17645,584.266953516126
"17646",17646,605.891007148124
"17647",17647,243.703876456997
"17648",17648,252.906403049471
"17649",17649,279.193545371453
"17650",17650,582.319205710541
"17651",17651,251.24653918628
"17652",17652,386.072210142568
"17653",17653,795.755145408002
"17654",17654,429.105288233807
"17655",17655,167.445555110276
"17656",17656,425.163515748128
"17657",17657,297.221397775928
"17658",17658,386.157974900178
"17659",17659,98.5840886792889
"17660",17660,337.065282374972
"17661",17661,346.409562850521
"17662",17662,105.539431841293
"17663",17663,543.707696409117
"17664",17664,319.532853997752
"17665",17665,986.423645945979
"17666",17666,520.891708887163
"17667",17667,123.044424835618
"17668",17668,56.013795019521
"17669",17669,131.932067107941
"17670",17670,133.690209856313
"17671",17671,351.050658939273
"17672",17672,434.610273808573
"17673",17673,572.065982244436
"17674",17674,585.475687525132
"17675",17675,827.457820048234
"17676",17676,1807.08577694556
"17677",17677,1295.18831434999
"17678",17678,1300.1928655484
"17679",17679,865.507116446072
"17680",17680,653.143894606576
"17681",17681,1719.68787336742
"17682",17682,1988.34246446861
"17683",17683,1735.35459815586
"17684",17684,2031.846674294
"17685",17685,1546.64554037975
"17686",17686,1735.96263736563
"17687",17687,683.216433252539
"17688",17688,1468.5558341387
"17689",17689,1695.78001098223
"17690",17690,0
"17691",17691,0
"17692",17692,0
"17693",17693,0
"17694",17694,0
"17695",17695,0
"17696",17696,0
"17697",17697,0
"17698",17698,0
"17699",17699,0
"17700",17700,425.04298515376
"17701",17701,412.306745510947
"17702",17702,389.925415448067
"17703",17703,196.562512336343
"17704",17704,179.851873753476
"17705",17705,481.916283899806
"17706",17706,1166.33258461383
"17707",17707,784.029775441688
"17708",17708,478.799712744295
"17709",17709,629.979287058948
"17710",17710,388.626652817371
"17711",17711,314.902863118172
"17712",17712,557.007902081766
"17713",17713,801.536356429314
"17714",17714,1404.21795833852
"17715",17715,480.868558537008
"17716",17716,210.213909351329
"17717",17717,283.74231908648
"17718",17718,849.70983017031
"17719",17719,84.2548011509944
"17720",17720,520.327235496555
"17721",17721,314.876703810439
"17722",17722,482.369399357213
"17723",17723,214.483216751364
"17724",17724,275.880814628648
"17725",17725,327.65725429846
"17726",17726,468.331178268979
"17727",17727,486.704999001537
"17728",17728,771.190495186253
"17729",17729,104.428435869817
"17730",17730,567.993914374805
"17731",17731,1957.22753523736
"17732",17732,622.212617912514
"17733",17733,259.532548383728
"17734",17734,158.979955306706
"17735",17735,290.688467555937
"17736",17736,816.187117424643
"17737",17737,833.458564637659
"17738",17738,112.704510563146
"17739",17739,545.697373881001
"17740",17740,383.830452994953
"17741",17741,1137.98764911825
"17742",17742,463.152644158578
"17743",17743,561.488681784181
"17744",17744,305.988847947158
"17745",17745,840.869928055608
"17746",17746,781.706049946984
"17747",17747,643.092260386569
"17748",17748,162.02010795603
"17749",17749,0
"17750",17750,61.6919177102687
"17751",17751,207.933967589066
"17752",17752,131.212190982719
"17753",17753,192.538871678671
"17754",17754,119.100994800973
"17755",17755,0
"17756",17756,0
"17757",17757,0
"17758",17758,281.790638686967
"17759",17759,685.386931119394
"17760",17760,0
"17761",17761,647.386010749743
"17762",17762,582.567731428961
"17763",17763,0
"17764",17764,136.711178906475
"17765",17765,446.084814402471
"17766",17766,0
"17767",17767,0
"17768",17768,667.911432742393
"17769",17769,406.360279895404
"17770",17770,24.5058517685711
"17771",17771,229.581920258074
"17772",17772,0
"17773",17773,139.084428668234
"17774",17774,257.753911595444
"17775",17775,648.176657648117
"17776",17776,184.809568389721
"17777",17777,1220.65310187784
"17778",17778,584.893536203147
"17779",17779,601.973668279327
"17780",17780,900.1165264773
"17781",17781,1445.80895780571
"17782",17782,2264.58131766679
"17783",17783,1520.98925540985
"17784",17784,1475.38727001078
"17785",17785,1112.21109239752
"17786",17786,1045.24999596408
"17787",17787,879.640603676447
"17788",17788,581.145884121438
"17789",17789,1354.08880199215
"17790",17790,718.279543453431
"17791",17791,360.650850945365
"17792",17792,815.057909200034
"17793",17793,756.971039437443
"17794",17794,1020.92014894937
"17795",17795,547.625970772563
"17796",17796,333.438741306334
"17797",17797,472.914563556374
"17798",17798,123.016796299224
"17799",17799,58.2248247374336
"17800",17800,28.2781352660901
"17801",17801,90.710406191938
"17802",17802,568.246622943946
"17803",17803,44.018552716272
"17804",17804,176.41645081081
"17805",17805,262.820001320044
"17806",17806,500.964546664702
"17807",17807,362.348630650415
"17808",17808,345.330832485617
"17809",17809,812.254182255771
"17810",17810,1084.82848086365
"17811",17811,1583.30110309524
"17812",17812,1794.87277637265
"17813",17813,1145.77620992066
"17814",17814,1665.75991655098
"17815",17815,2314.76090141719
"17816",17816,2143.5645473012
"17817",17817,1597.38946097679
"17818",17818,1358.29588896177
"17819",17819,1715.92818531826
"17820",17820,1475.34528766651
"17821",17821,1606.25837838844
"17822",17822,1130.92412181011
"17823",17823,0
"17824",17824,0
"17825",17825,1458.0930055092
"17826",17826,0
"17827",17827,1788.90526718291
"17828",17828,1853.7184263454
"17829",17829,1013.61291191308
"17830",17830,2450.67941844813
"17831",17831,1518.02388837954
"17832",17832,1361.32681421907
"17833",17833,576.104404984137
"17834",17834,2281.35598982156
"17835",17835,1268.53337265705
"17836",17836,0
"17837",17837,0
"17838",17838,1353.04431736486
"17839",17839,1104.81800903854
"17840",17840,1943.78209911132
"17841",17841,641.640840033079
"17842",17842,393.142695148372
"17843",17843,386.550130748578
"17844",17844,107.962551702439
"17845",17845,650.386642339705
"17846",17846,1547.93193621954
"17847",17847,765.090600370343
"17848",17848,468.714032230804
"17849",17849,1009.31746730525
"17850",17850,1564.23307666185
"17851",17851,952.631895042453
"17852",17852,1717.64016023977
"17853",17853,1559.82773836401
"17854",17854,1043.91410732132
"17855",17855,392.22022431984
"17856",17856,943.979754737182
"17857",17857,1542.07657101812
"17858",17858,1078.81607396802
"17859",17859,963.074580892569
"17860",17860,1303.71572310379
"17861",17861,1080.30541005677
"17862",17862,378.259102259994
"17863",17863,696.286055719638
"17864",17864,518.783450419576
"17865",17865,153.714884498643
"17866",17866,0
"17867",17867,0
"17868",17868,0
"17869",17869,130.175284610607
"17870",17870,0
"17871",17871,0
"17872",17872,796.091059232552
"17873",17873,704.328021590701
"17874",17874,776.360707247704
"17875",17875,848.321174905837
"17876",17876,628.335807860032
"17877",17877,1104.77317795463
"17878",17878,497.286177509061
"17879",17879,613.619428089724
"17880",17880,595.421531519984
"17881",17881,131.140852005378
"17882",17882,957.827101392819
"17883",17883,383.416450631078
"17884",17884,1398.810065598
"17885",17885,1391.17380919163
"17886",17886,1995.69256941232
"17887",17887,1868.97114299698
"17888",17888,2035.28840245688
"17889",17889,2522.69271203538
"17890",17890,774.665044137637
"17891",17891,777.250438589333
"17892",17892,724.23879697273
"17893",17893,1457.56900168342
"17894",17894,644.369661264104
"17895",17895,1103.76348534544
"17896",17896,529.503908621276
"17897",17897,495.854050950891
"17898",17898,817.741375612055
"17899",17899,606.455888703866
"17900",17900,149.214898074131
"17901",17901,108.434873499278
"17902",17902,64.3317012385914
"17903",17903,68.5378172836437
"17904",17904,152.328221173306
"17905",17905,886.521344361947
"17906",17906,168.197847691439
"17907",17907,770.13387946132
"17908",17908,590.28943794668
"17909",17909,489.163815979361
"17910",17910,821.202867992511
"17911",17911,801.226483866031
"17912",17912,2321.63733690404
"17913",17913,1551.36122881856
"17914",17914,2026.56135682768
"17915",17915,3035.66328505057
"17916",17916,1956.6602932502
"17917",17917,2708.02215210815
"17918",17918,2233.39201155253
"17919",17919,1900.18620516416
"17920",17920,2097.8892643566
"17921",17921,1589.90380486688
"17922",17922,0
"17923",17923,2346.58301180514
"17924",17924,2625.55075074739
"17925",17925,2090.73416235856
"17926",17926,1618.11031972692
"17927",17927,1928.80248907625
"17928",17928,1880.67882224455
"17929",17929,2063.96777689437
"17930",17930,1098.90683722947
"17931",17931,371.591090459574
"17932",17932,2094.16864265538
"17933",17933,1915.48925402623
"17934",17934,519.207831914596
"17935",17935,2237.87635368556
"17936",17936,1997.49865188205
"17937",17937,1564.19129545658
"17938",17938,1521.11427585095
"17939",17939,1391.9055565061
"17940",17940,1641.16603904016
"17941",17941,1846.39416265494
"17942",17942,1316.01678663326
"17943",17943,1310.95246285856
"17944",17944,967.934830804744
"17945",17945,1077.03592206346
"17946",17946,0
"17947",17947,0
"17948",17948,0
"17949",17949,0
"17950",17950,0
"17951",17951,520.431497537198
"17952",17952,1205.45315394521
"17953",17953,380.021171429351
"17954",17954,872.407833505117
"17955",17955,1201.53186892852
"17956",17956,852.711364750944
"17957",17957,1013.21767182573
"17958",17958,1457.16613727667
"17959",17959,0
"17960",17960,0
"17961",17961,0
"17962",17962,1654.51135987813
"17963",17963,2451.16806854203
"17964",17964,444.284730156644
"17965",17965,1659.44161315573
"17966",17966,1061.44639375866
"17967",17967,1397.33258604618
"17968",17968,1156.12323244463
"17969",17969,814.661357089419
"17970",17970,1222.66095338677
"17971",17971,0
"17972",17972,708.716976377001
"17973",17973,605.208562559768
"17974",17974,472.934139227704
"17975",17975,343.849336943087
"17976",17976,360.724701465425
"17977",17977,223.97393993247
"17978",17978,411.763430188634
"17979",17979,694.305132698863
"17980",17980,112.365748562518
"17981",17981,7.29356045010911
"17982",17982,0
"17983",17983,0
"17984",17984,102.083715944791
"17985",17985,147.323693458753
"17986",17986,74.1499609016628
"17987",17987,223.204420200792
"17988",17988,5.11453204077348
"17989",17989,0
"17990",17990,665.87485622856
"17991",17991,1435.66954181547
"17992",17992,527.411407551944
"17993",17993,742.037538773577
"17994",17994,954.978970570045
"17995",17995,2007.33806234742
"17996",17996,324.544914660591
"17997",17997,1388.88027568307
"17998",17998,3274.39627424907
"17999",17999,2508.84522328217
"18000",18000,2753.63918346845
"18001",18001,3453.08536285376
"18002",18002,1970.04724922579
"18003",18003,2699.02340588717
"18004",18004,2491.4885612348
"18005",18005,1999.48703199048
"18006",18006,0
"18007",18007,1676.64766229618
"18008",18008,2810.69249811283
"18009",18009,3787.30683329331
"18010",18010,2865.4927393001
"18011",18011,2382.1351743522
"18012",18012,3074.62970218058
"18013",18013,2666.14550341004
"18014",18014,2004.8546079276
"18015",18015,1533.99267560093
"18016",18016,2010.34428145763
"18017",18017,1940.22641121644
"18018",18018,3033.83435962346
"18019",18019,1751.65391356385
"18020",18020,2556.09075642333
"18021",18021,1667.9628967424
"18022",18022,2095.26049996729
"18023",18023,2560.03195079699
"18024",18024,1928.36538017932
"18025",18025,1583.6366214075
"18026",18026,1356.04154433465
"18027",18027,1457.982088349
"18028",18028,1137.98556691895
"18029",18029,947.001969242464
"18030",18030,797.397916622531
"18031",18031,1673.77459986333
"18032",18032,0
"18033",18033,0
"18034",18034,1935.55638201202
"18035",18035,0
"18036",18036,0
"18037",18037,0
"18038",18038,1832.54746844937
"18039",18039,1852.61300229744
"18040",18040,1750.66476366687
"18041",18041,1437.67349792247
"18042",18042,1272.33781665159
"18043",18043,1044.68571513265
"18044",18044,1038.28912860011
"18045",18045,1183.41324546584
"18046",18046,811.354039553314
"18047",18047,489.603897172225
"18048",18048,0
"18049",18049,0
"18050",18050,0
"18051",18051,65.4269327957316
"18052",18052,231.634515941735
"18053",18053,80.3551851364138
"18054",18054,208.895877221845
"18055",18055,184.448249970776
"18056",18056,169.244003968681
"18057",18057,67.4715583701877
"18058",18058,260.503685786476
"18059",18059,181.397056198935
"18060",18060,11.1231286763561
"18061",18061,122.715782971
"18062",18062,197.182452330052
"18063",18063,0
"18064",18064,253.04227182287
"18065",18065,0
"18066",18066,0
"18067",18067,0
"18068",18068,90.6061363858773
"18069",18069,30.7439226119475
"18070",18070,783.906228962632
"18071",18071,402.482955022682
"18072",18072,1077.73344709414
"18073",18073,2034.7795531707
"18074",18074,1613.73264669539
"18075",18075,1741.10860012069
"18076",18076,3278.61388450021
"18077",18077,2969.6974789759
"18078",18078,3148.40415099389
"18079",18079,3717.69161076142
"18080",18080,2080.18762546118
"18081",18081,1558.79379641536
"18082",18082,1525.98126862187
"18083",18083,764.828051064566
"18084",18084,3433.13671135351
